Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_Q
2024-01-01,2,Eixample,5,el Fort Pienc,22,404,1,10
2024-01-01,2,Eixample,5,el Fort Pienc,22,397,1,11
2024-01-01,2,Eixample,5,el Fort Pienc,22,396,1,12
2024-01-01,2,Eixample,5,el Fort Pienc,22,353,1,13
2024-01-01,2,Eixample,5,el Fort Pienc,22,290,1,14
2024-01-01,2,Eixample,5,el Fort Pienc,22,296,1,15
2024-01-01,2,Eixample,5,el Fort Pienc,22,228,1,16
2024-01-01,2,Eixample,5,el Fort Pienc,22,188,1,17
2024-01-01,2,Eixample,5,el Fort Pienc,22,112,1,18
2024-01-01,2,Eixample,5,el Fort Pienc,22,25,1,19
2024-01-01,2,Eixample,5,el Fort Pienc,22,5,1,20
2024-01-01,2,Eixample,5,el Fort Pienc,22,165,2,0
2024-01-01,2,Eixample,5,el Fort Pienc,22,239,2,1
2024-01-01,2,Eixample,5,el Fort Pienc,22,227,2,2
2024-01-01,2,Eixample,5,el Fort Pienc,22,255,2,3
2024-01-01,2,Eixample,5,el Fort Pienc,22,302,2,4
2024-01-01,2,Eixample,5,el Fort Pienc,22,468,2,5
2024-01-01,2,Eixample,5,el Fort Pienc,22,652,2,6
2024-01-01,2,Eixample,5,el Fort Pienc,22,499,2,7
2024-01-01,2,Eixample,5,el Fort Pienc,22,461,2,8
2024-01-01,2,Eixample,5,el Fort Pienc,22,417,2,9
2024-01-01,2,Eixample,5,el Fort Pienc,22,385,2,10
2024-01-01,2,Eixample,5,el Fort Pienc,22,370,2,11
2024-01-01,2,Eixample,5,el Fort Pienc,22,308,2,12
2024-01-01,2,Eixample,5,el Fort Pienc,22,262,2,13
2024-01-01,2,Eixample,5,el Fort Pienc,22,250,2,14
2024-01-01,2,Eixample,5,el Fort Pienc,22,188,2,15
2024-01-01,2,Eixample,5,el Fort Pienc,22,124,2,16
2024-01-01,2,Eixample,5,el Fort Pienc,22,111,2,17
2024-01-01,2,Eixample,5,el Fort Pienc,22,48,2,18
2024-01-01,2,Eixample,5,el Fort Pienc,22,9,2,19
2024-01-01,2,Eixample,6,la Sagrada Família,23,74,1,0
2024-01-01,2,Eixample,6,la Sagrada Família,23,83,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,23,85,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,23,71,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,23,145,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,23,230,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,23,276,1,6
2024-01-01,2,Eixample,6,la Sagrada Família,23,215,1,7
2024-01-01,2,Eixample,6,la Sagrada Família,23,189,1,8
2024-01-01,2,Eixample,6,la Sagrada Família,23,174,1,9
2024-01-01,2,Eixample,6,la Sagrada Família,23,143,1,10
2024-01-01,2,Eixample,6,la Sagrada Família,23,170,1,11
2024-01-01,2,Eixample,6,la Sagrada Família,23,193,1,12
2024-01-01,2,Eixample,6,la Sagrada Família,23,178,1,13
2024-01-01,2,Eixample,6,la Sagrada Família,23,136,1,14
2024-01-01,2,Eixample,6,la Sagrada Família,23,136,1,15
2024-01-01,2,Eixample,6,la Sagrada Família,23,83,1,16
2024-01-01,2,Eixample,6,la Sagrada Família,23,64,1,17
2024-01-01,2,Eixample,6,la Sagrada Família,23,50,1,18
2024-01-01,2,Eixample,6,la Sagrada Família,23,16,1,19
2024-01-01,2,Eixample,6,la Sagrada Família,23,..,1,20
2024-01-01,2,Eixample,6,la Sagrada Família,23,66,2,0
2024-01-01,2,Eixample,6,la Sagrada Família,23,88,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,23,66,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,23,72,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,23,117,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,23,222,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,23,252,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,23,225,2,7
2024-01-01,2,Eixample,6,la Sagrada Família,23,195,2,8
2024-01-01,2,Eixample,6,la Sagrada Família,23,177,2,9
2024-01-01,2,Eixample,6,la Sagrada Família,23,143,2,10
2024-01-01,2,Eixample,6,la Sagrada Família,23,145,2,11
2024-01-01,2,Eixample,6,la Sagrada Família,23,157,2,12
2024-01-01,2,Eixample,6,la Sagrada Família,23,117,2,13
2024-01-01,2,Eixample,6,la Sagrada Família,23,107,2,14
2024-01-01,2,Eixample,6,la Sagrada Família,23,85,2,15
2024-01-01,2,Eixample,6,la Sagrada Família,23,61,2,16
2024-01-01,2,Eixample,6,la Sagrada Família,23,50,2,17
2024-01-01,2,Eixample,6,la Sagrada Família,23,18,2,18
2024-01-01,2,Eixample,6,la Sagrada Família,23,6,2,19
2024-01-01,2,Eixample,6,la Sagrada Família,23,..,2,20
2024-01-01,2,Eixample,6,la Sagrada Família,24,161,1,0
2024-01-01,2,Eixample,6,la Sagrada Família,24,201,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,24,195,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,24,250,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,24,371,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,24,547,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,24,596,1,6
2024-01-01,2,Eixample,6,la Sagrada Família,24,458,1,7
2024-01-01,2,Eixample,6,la Sagrada Família,24,399,1,8
2024-01-01,2,Eixample,6,la Sagrada Família,24,423,1,9
2024-01-01,2,Eixample,6,la Sagrada Família,24,394,1,10
2024-01-01,2,Eixample,6,la Sagrada Família,24,434,1,11
2024-01-01,2,Eixample,6,la Sagrada Família,24,446,1,12
2024-01-01,2,Eixample,6,la Sagrada Família,24,433,1,13
2024-01-01,2,Eixample,6,la Sagrada Família,24,406,1,14
2024-01-01,2,Eixample,6,la Sagrada Família,24,339,1,15
2024-01-01,2,Eixample,6,la Sagrada Família,24,227,1,16
2024-01-01,2,Eixample,6,la Sagrada Família,24,200,1,17
2024-01-01,2,Eixample,6,la Sagrada Família,24,142,1,18
2024-01-01,2,Eixample,6,la Sagrada Família,24,64,1,19
2024-01-01,2,Eixample,6,la Sagrada Família,24,8,1,20
2024-01-01,2,Eixample,6,la Sagrada Família,24,158,2,0
2024-01-01,2,Eixample,6,la Sagrada Família,24,188,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,24,228,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,24,191,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,24,321,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,24,518,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,24,585,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,24,468,2,7
2024-01-01,2,Eixample,6,la Sagrada Família,24,443,2,8
2024-01-01,2,Eixample,6,la Sagrada Família,24,368,2,9
2024-01-01,2,Eixample,6,la Sagrada Família,24,333,2,10
2024-01-01,2,Eixample,6,la Sagrada Família,24,363,2,11
2024-01-01,2,Eixample,6,la Sagrada Família,24,358,2,12
2024-01-01,2,Eixample,6,la Sagrada Família,24,315,2,13
2024-01-01,2,Eixample,6,la Sagrada Família,24,242,2,14
2024-01-01,2,Eixample,6,la Sagrada Família,24,235,2,15
2024-01-01,2,Eixample,6,la Sagrada Família,24,163,2,16
2024-01-01,2,Eixample,6,la Sagrada Família,24,104,2,17
2024-01-01,2,Eixample,6,la Sagrada Família,24,51,2,18
2024-01-01,2,Eixample,6,la Sagrada Família,24,15,2,19
2024-01-01,2,Eixample,6,la Sagrada Família,24,..,2,20
2024-01-01,2,Eixample,6,la Sagrada Família,25,125,1,0
2024-01-01,2,Eixample,6,la Sagrada Família,25,178,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,25,167,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,25,211,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,25,308,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,25,598,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,25,624,1,6
2024-01-01,2,Eixample,6,la Sagrada Família,25,420,1,7
2024-01-01,2,Eixample,6,la Sagrada Família,25,363,1,8
2024-01-01,2,Eixample,6,la Sagrada Família,25,408,1,9
2024-01-01,2,Eixample,6,la Sagrada Família,25,377,1,10
2024-01-01,2,Eixample,6,la Sagrada Família,25,412,1,11
2024-01-01,2,Eixample,6,la Sagrada Família,25,423,1,12
2024-01-01,2,Eixample,6,la Sagrada Família,25,367,1,13
2024-01-01,2,Eixample,6,la Sagrada Família,25,312,1,14
2024-01-01,2,Eixample,6,la Sagrada Família,25,293,1,15
2024-01-01,2,Eixample,6,la Sagrada Família,25,188,1,16
2024-01-01,2,Eixample,6,la Sagrada Família,25,208,1,17
2024-01-01,2,Eixample,6,la Sagrada Família,25,100,1,18
2024-01-01,2,Eixample,6,la Sagrada Família,25,50,1,19
2024-01-01,2,Eixample,6,la Sagrada Família,25,7,1,20
2024-01-01,2,Eixample,6,la Sagrada Família,25,135,2,0
2024-01-01,2,Eixample,6,la Sagrada Família,25,161,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,25,184,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,25,196,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,25,302,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,25,449,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,25,569,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,25,473,2,7
2024-01-01,2,Eixample,6,la Sagrada Família,25,388,2,8
2024-01-01,2,Eixample,6,la Sagrada Família,25,355,2,9
2024-01-01,2,Eixample,6,la Sagrada Família,25,306,2,10
2024-01-01,2,Eixample,6,la Sagrada Família,25,342,2,11
2024-01-01,2,Eixample,6,la Sagrada Família,25,345,2,12
2024-01-01,2,Eixample,6,la Sagrada Família,25,277,2,13
2024-01-01,2,Eixample,6,la Sagrada Família,25,221,2,14
2024-01-01,2,Eixample,6,la Sagrada Família,25,173,2,15
2024-01-01,2,Eixample,6,la Sagrada Família,25,117,2,16
2024-01-01,2,Eixample,6,la Sagrada Família,25,82,2,17
2024-01-01,2,Eixample,6,la Sagrada Família,25,51,2,18
2024-01-01,2,Eixample,6,la Sagrada Família,25,7,2,19
2024-01-01,2,Eixample,6,la Sagrada Família,25,..,2,20
2024-01-01,2,Eixample,6,la Sagrada Família,26,202,1,0
2024-01-01,2,Eixample,6,la Sagrada Família,26,216,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,26,206,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,26,221,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,26,357,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,26,529,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,26,604,1,6
2024-01-01,2,Eixample,6,la Sagrada Família,26,518,1,7
2024-01-01,2,Eixample,6,la Sagrada Família,26,459,1,8
2024-01-01,2,Eixample,6,la Sagrada Família,26,447,1,9
2024-01-01,2,Eixample,6,la Sagrada Família,26,434,1,10
2024-01-01,2,Eixample,6,la Sagrada Família,26,419,1,11
2024-01-01,2,Eixample,6,la Sagrada Família,26,405,1,12
2024-01-01,2,Eixample,6,la Sagrada Família,26,438,1,13
2024-01-01,2,Eixample,6,la Sagrada Família,26,384,1,14
2024-01-01,2,Eixample,6,la Sagrada Família,26,370,1,15
2024-01-01,2,Eixample,6,la Sagrada Família,26,272,1,16
2024-01-01,2,Eixample,6,la Sagrada Família,26,216,1,17
2024-01-01,2,Eixample,6,la Sagrada Família,26,126,1,18
2024-01-01,2,Eixample,6,la Sagrada Família,26,48,1,19
2024-01-01,2,Eixample,6,la Sagrada Família,26,11,1,20
2024-01-01,2,Eixample,6,la Sagrada Família,26,209,2,0
2024-01-01,2,Eixample,6,la Sagrada Família,26,234,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,26,220,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,26,261,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,26,309,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,26,480,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,26,577,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,26,522,2,7
2024-01-01,2,Eixample,6,la Sagrada Família,26,424,2,8
2024-01-01,2,Eixample,6,la Sagrada Família,26,414,2,9
2024-01-01,2,Eixample,6,la Sagrada Família,26,371,2,10
2024-01-01,2,Eixample,6,la Sagrada Família,26,348,2,11
2024-01-01,2,Eixample,6,la Sagrada Família,26,319,2,12
2024-01-01,2,Eixample,6,la Sagrada Família,26,322,2,13
2024-01-01,2,Eixample,6,la Sagrada Família,26,271,2,14
2024-01-01,2,Eixample,6,la Sagrada Família,26,228,2,15
2024-01-01,2,Eixample,6,la Sagrada Família,26,148,2,16
2024-01-01,2,Eixample,6,la Sagrada Família,26,106,2,17
2024-01-01,2,Eixample,6,la Sagrada Família,26,52,2,18
2024-01-01,2,Eixample,6,la Sagrada Família,26,15,2,19
2024-01-01,2,Eixample,6,la Sagrada Família,26,..,2,20
2024-01-01,2,Eixample,6,la Sagrada Família,27,185,1,0
2024-01-01,2,Eixample,6,la Sagrada Família,27,169,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,27,160,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,27,190,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,27,310,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,27,605,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,27,684,1,6
2024-01-01,2,Eixample,6,la Sagrada Família,27,526,1,7
2024-01-01,2,Eixample,6,la Sagrada Família,27,421,1,8
2024-01-01,2,Eixample,6,la Sagrada Família,27,407,1,9
2024-01-01,2,Eixample,6,la Sagrada Família,27,397,1,10
2024-01-01,2,Eixample,6,la Sagrada Família,27,374,1,11
2024-01-01,2,Eixample,6,la Sagrada Família,27,339,1,12
2024-01-01,2,Eixample,6,la Sagrada Família,27,332,1,13
2024-01-01,2,Eixample,6,la Sagrada Família,27,275,1,14
2024-01-01,2,Eixample,6,la Sagrada Família,27,272,1,15
2024-01-01,2,Eixample,6,la Sagrada Família,27,206,1,16
2024-01-01,2,Eixample,6,la Sagrada Família,27,171,1,17
2024-01-01,2,Eixample,6,la Sagrada Família,27,106,1,18
2024-01-01,2,Eixample,6,la Sagrada Família,27,45,1,19
2024-01-01,2,Eixample,6,la Sagrada Família,27,7,1,20
2024-01-01,2,Eixample,6,la Sagrada Família,27,175,2,0
2024-01-01,2,Eixample,6,la Sagrada Família,27,161,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,27,179,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,27,198,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,27,266,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,27,483,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,27,626,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,27,510,2,7
2024-01-01,2,Eixample,6,la Sagrada Família,27,405,2,8
2024-01-01,2,Eixample,6,la Sagrada Família,27,366,2,9
2024-01-01,2,Eixample,6,la Sagrada Família,27,372,2,10
2024-01-01,2,Eixample,6,la Sagrada Família,27,303,2,11
2024-01-01,2,Eixample,6,la Sagrada Família,27,283,2,12
2024-01-01,2,Eixample,6,la Sagrada Família,27,259,2,13
2024-01-01,2,Eixample,6,la Sagrada Família,27,225,2,14
2024-01-01,2,Eixample,6,la Sagrada Família,27,168,2,15
2024-01-01,2,Eixample,6,la Sagrada Família,27,126,2,16
2024-01-01,2,Eixample,6,la Sagrada Família,27,71,2,17
2024-01-01,2,Eixample,6,la Sagrada Família,27,43,2,18
2024-01-01,2,Eixample,6,la Sagrada Família,27,14,2,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,142,1,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,179,1,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,178,1,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,189,1,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,249,1,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,457,1,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,426,1,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,403,1,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,326,1,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,332,1,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,313,1,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,308,1,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,304,1,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,320,1,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,243,1,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,213,1,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,207,1,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,171,1,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,125,1,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,31,1,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,..,1,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,164,2,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,151,2,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,200,2,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,190,2,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,223,2,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,384,2,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,447,2,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,363,2,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,333,2,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,321,2,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,283,2,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,288,2,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,208,2,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,234,2,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,188,2,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,149,2,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,118,2,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,78,2,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,42,2,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,15,2,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,97,1,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,135,1,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,142,1,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,150,1,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,206,1,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,357,1,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,384,1,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,294,1,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,256,1,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,275,1,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,258,1,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,241,1,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,224,1,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,224,1,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,195,1,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,172,1,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,128,1,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,122,1,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,101,1,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,32,1,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,..,1,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,131,2,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,118,2,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,141,2,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,133,2,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,173,2,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,259,2,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,367,2,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,273,2,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,249,2,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,248,2,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,222,2,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,232,2,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,198,2,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,151,2,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,158,2,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,112,2,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,83,2,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,31,2,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,23,2,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,5,2,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,..,2,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,105,1,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,116,1,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,115,1,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,125,1,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,157,1,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,317,1,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,358,1,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,300,1,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,246,1,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,255,1,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,198,1,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,183,1,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,235,1,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,236,1,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,167,1,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,179,1,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,112,1,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,76,1,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,65,1,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,24,1,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,..,1,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,109,2,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,111,2,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,132,2,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,112,2,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,141,2,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,247,2,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,343,2,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,258,2,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,230,2,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,251,2,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,191,2,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,163,2,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,159,2,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,163,2,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,122,2,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,140,2,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,81,2,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,30,2,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,22,2,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,8,2,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,..,2,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,52,1,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,66,1,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,81,1,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,87,1,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,122,1,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,206,1,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,195,1,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,147,1,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,115,1,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,149,1,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,129,1,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,154,1,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,159,1,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,135,1,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,114,1,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,75,1,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,65,1,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,57,1,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,40,1,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,20,1,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,..,1,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,51,2,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,86,2,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,79,2,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,88,2,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,110,2,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,190,2,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,194,2,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,140,2,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,132,2,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,142,2,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,142,2,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,136,2,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,128,2,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,107,2,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,101,2,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,67,2,15
