Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,EDAT_Q,SEXE
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,86,15,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,43,15,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,47,16,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,50,16,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,36,17,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,19,17,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,36,18,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,9,18,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,10,19,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,..,19,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,5,20,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,80,0,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,83,0,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,82,1,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,83,1,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,95,2,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,107,2,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,115,3,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,126,3,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,218,4,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,188,4,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,406,5,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,367,5,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,469,6,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,430,6,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,284,7,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,370,7,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,249,8,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,307,8,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,227,9,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,276,9,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,195,10,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,217,10,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,215,11,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,221,11,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,249,12,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,186,12,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,215,13,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,180,13,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,181,14,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,129,14,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,196,15,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,137,15,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,160,16,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,97,16,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,104,17,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,54,17,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,73,18,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,34,18,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,32,19,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,10,19,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,5,20,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,..,20,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,89,0,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,102,0,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,92,1,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,90,1,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,108,2,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,101,2,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,111,3,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,119,3,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,161,4,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,186,4,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,375,5,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,335,5,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,404,6,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,391,6,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,270,7,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,280,7,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,221,8,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,225,8,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,215,9,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,222,9,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,194,10,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,223,10,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,207,11,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,188,11,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,227,12,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,183,12,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,202,13,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,150,13,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,190,14,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,149,14,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,170,15,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,117,15,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,126,16,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,71,16,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,83,17,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,43,17,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,62,18,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,31,18,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,44,19,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,10,19,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,6,20,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,..,20,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,89,0,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,107,0,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,102,1,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,107,1,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,104,2,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,104,2,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,103,3,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,128,3,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,193,4,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,184,4,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,363,5,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,301,5,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,363,6,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,344,6,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,267,7,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,249,7,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,224,8,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,227,8,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,226,9,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,232,9,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,205,10,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,178,10,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,215,11,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,156,11,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,192,12,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,176,12,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,175,13,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,147,13,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,185,14,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,132,14,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,165,15,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,123,15,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,143,16,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,80,16,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,78,17,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,44,17,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,72,18,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,23,18,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,28,19,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,6,19,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,..,20,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,131,0,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,121,0,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,121,1,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,120,1,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,129,2,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,150,2,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,162,3,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,167,3,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,200,4,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,167,4,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,304,5,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,240,5,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,323,6,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,319,6,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,276,7,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,235,7,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,207,8,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,217,8,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,219,9,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,215,9,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,269,10,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,225,10,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,228,11,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,180,11,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,213,12,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,154,12,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,224,13,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,168,13,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,195,14,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,145,14,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,182,15,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,129,15,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,198,16,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,110,16,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,143,17,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,69,17,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,73,18,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,31,18,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,29,19,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,13,19,2
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,7,20,1
2025-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,..,20,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,147,0,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,170,0,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,164,1,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,169,1,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,189,2,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,186,2,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,128,3,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,204,3,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,219,4,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,228,4,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,374,5,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,293,5,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,427,6,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,407,6,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,427,7,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,345,7,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,323,8,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,322,8,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,314,9,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,303,9,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,288,10,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,281,10,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,301,11,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,250,11,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,272,12,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,226,12,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,280,13,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,192,13,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,271,14,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,185,14,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,292,15,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,167,15,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,246,16,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,173,16,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,149,17,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,85,17,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,96,18,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,42,18,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,36,19,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,13,19,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,9,20,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,..,20,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,180,0,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,171,0,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,169,1,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,178,1,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,192,2,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,191,2,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,196,3,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,206,3,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,289,4,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,258,4,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,448,5,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,386,5,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,548,6,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,488,6,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,423,7,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,455,7,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,349,8,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,379,8,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,390,9,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,363,9,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,337,10,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,337,10,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,361,11,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,311,11,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,361,12,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,309,12,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,420,13,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,294,13,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,376,14,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,272,14,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,355,15,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,266,15,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,262,16,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,159,16,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,154,17,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,88,17,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,121,18,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,53,18,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,36,19,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,..,19,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,6,20,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,..,20,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,104,0,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,146,0,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,145,1,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,123,1,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,123,2,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,126,2,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,158,3,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,136,3,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,192,4,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,194,4,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,390,5,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,316,5,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,431,6,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,409,6,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,316,7,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,346,7,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,293,8,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,313,8,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,274,9,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,262,9,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,265,10,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,233,10,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,283,11,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,210,11,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,301,12,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,223,12,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,291,13,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,218,13,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,310,14,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,208,14,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,249,15,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,184,15,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,200,16,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,121,16,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,145,17,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,67,17,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,91,18,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,32,18,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,31,19,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,9,19,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,5,20,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,..,20,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,116,0,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,134,0,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,135,1,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,135,1,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,136,2,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,148,2,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,142,3,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,150,3,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,215,4,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,174,4,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,399,5,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,304,5,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,418,6,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,417,6,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,352,7,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,358,7,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,286,8,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,324,8,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,291,9,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,281,9,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,261,10,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,248,10,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,226,11,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,203,11,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,310,12,1
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,227,12,2
2025-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,328,13,1
