Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_Q
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,60,1,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,66,1,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,73,1,3
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,133,1,4
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,190,1,5
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,178,1,6
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,147,1,7
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,119,1,8
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,115,1,9
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,111,1,10
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,134,1,11
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,116,1,12
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,110,1,13
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,104,1,14
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,75,1,15
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,70,1,16
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,56,1,17
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,42,1,18
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,19,1,19
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,..,1,20
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,56,2,0
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,63,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,64,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,71,2,3
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,93,2,4
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,148,2,5
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,176,2,6
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,156,2,7
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,130,2,8
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,125,2,9
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,113,2,10
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,126,2,11
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,98,2,12
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,112,2,13
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,85,2,14
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,56,2,15
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,43,2,16
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,24,2,17
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,16,2,18
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,..,2,19
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,..,2,20
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,34,1,0
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,34,1,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,53,1,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,58,1,3
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,131,1,4
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,173,1,5
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,144,1,6
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,109,1,7
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,88,1,8
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,112,1,9
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,86,1,10
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,90,1,11
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,65,1,12
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,75,1,13
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,83,1,14
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,63,1,15
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,45,1,16
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,46,1,17
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,34,1,18
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,15,1,19
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,..,1,20
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,41,2,0
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,47,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,52,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,57,2,3
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,98,2,4
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,137,2,5
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,120,2,6
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,99,2,7
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,92,2,8
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,102,2,9
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,82,2,10
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,71,2,11
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,76,2,12
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,46,2,13
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,63,2,14
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,54,2,15
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,30,2,16
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,20,2,17
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,11,2,18
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,5,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,96,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,101,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,122,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,160,1,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,218,1,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,345,1,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,332,1,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,257,1,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,231,1,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,236,1,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,229,1,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,215,1,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,223,1,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,176,1,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,145,1,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,144,1,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,96,1,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,91,1,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,62,1,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,34,1,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,5,1,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,89,2,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,91,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,105,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,111,2,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,174,2,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,236,2,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,297,2,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,230,2,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,224,2,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,169,2,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,207,2,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,177,2,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,187,2,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,136,2,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,115,2,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,85,2,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,50,2,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,50,2,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,23,2,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,8,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,..,2,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,67,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,59,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,74,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,112,1,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,168,1,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,281,1,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,279,1,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,183,1,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,182,1,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,176,1,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,180,1,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,180,1,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,183,1,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,133,1,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,116,1,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,117,1,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,95,1,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,76,1,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,51,1,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,22,1,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,5,1,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,75,2,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,89,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,72,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,110,2,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,139,2,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,259,2,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,277,2,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,210,2,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,194,2,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,192,2,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,145,2,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,154,2,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,157,2,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,116,2,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,87,2,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,69,2,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,49,2,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,39,2,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,20,2,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,..,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,..,2,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,38,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,58,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,43,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,57,1,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,136,1,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,240,1,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,235,1,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,173,1,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,133,1,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,106,1,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,112,1,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,125,1,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,110,1,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,95,1,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,77,1,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,72,1,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,39,1,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,47,1,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,33,1,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,14,1,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,..,1,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,37,2,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,41,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,58,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,66,2,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,150,2,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,339,2,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,390,2,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,284,2,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,227,2,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,168,2,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,152,2,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,115,2,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,116,2,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,81,2,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,62,2,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,42,2,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,39,2,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,23,2,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,13,2,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,..,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,85,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,88,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,98,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,117,1,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,233,1,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,400,1,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,414,1,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,263,1,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,253,1,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,218,1,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,203,1,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,239,1,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,237,1,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,201,1,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,196,1,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,180,1,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,134,1,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,125,1,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,81,1,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,32,1,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,..,1,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,84,2,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,104,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,114,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,117,2,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,189,2,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,333,2,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,370,2,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,344,2,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,308,2,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,278,2,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,232,2,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,196,2,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,214,2,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,150,2,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,149,2,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,120,2,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,88,2,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,62,2,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,28,2,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,12,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,103,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,88,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,102,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,109,1,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,157,1,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,367,1,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,339,1,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,258,1,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,198,1,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,221,1,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,202,1,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,239,1,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,213,1,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,190,1,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,190,1,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,161,1,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,122,1,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,103,1,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,78,1,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,34,1,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,6,1,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,97,2,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,98,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,103,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,119,2,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,167,2,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,314,2,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,321,2,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,270,2,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,222,2,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,236,2,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,199,2,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,208,2,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,174,2,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,152,2,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,134,2,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,98,2,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,66,2,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,55,2,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,30,2,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,8,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,..,2,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,101,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,104,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,96,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,113,1,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,178,1,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,369,1,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,348,1,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,224,1,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,221,1,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,232,1,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,208,1,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,200,1,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,190,1,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,198,1,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,167,1,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,166,1,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,122,1,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,101,1,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,81,1,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,23,1,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,..,1,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,101,2,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,114,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,95,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,128,2,3
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,154,2,4
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,254,2,5
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,305,2,6
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,212,2,7
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,229,2,8
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,204,2,9
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,168,2,10
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,163,2,11
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,173,2,12
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,143,2,13
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,147,2,14
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,104,2,15
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,62,2,16
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,53,2,17
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,23,2,18
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,5,2,19
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,..,2,20
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,129,1,0
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,121,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,124,1,2
